03;E;01;8T6703;19/08/2009;09;001151;4;4;10;10;10;EU;0;0;0;0;339;5;1225;01;ABRAZADERA;09;000460
03;E;01;2D8009;19/08/2009;09;001151;2;2;3,84;3,84;3,84;EU;0;0;0;0;339;6;1225;01;TORICA NITRILO;09;000460
03;E;01;1357273;19/08/2009;09;001151;1;1;6,81;6,81;6,81;EU;0;0;0;0;339;7;1225;01;RETEN;09;000460
03;E;01;2688792;19/08/2009;09;001151;1;1;271,23;271,23;271,23;EU;0;0;0;0;339;8;1225;01;MOTOR ELECTRICO CALEFACION   C 1741494;09;000460
03;E;01;4900-F211;24/08/2009;09;001152;-1;2;112,75;112,75;122,75;EU;0;0;16;0;238;1;1406;01;SOPORTE RODAMIENTO OSC 55 UCF211;09;000402
03;E;01;4735-506178;24/08/2009;09;001153;1;0;27,35556;27,36;0;EU;10;0;16;0;00000;1;1643;01;FILTRO ACEITE JOHN DEERE;09;000484
03;E;01;4735-62419;24/08/2009;09;001153;1;0;35,08889;35,09;0;EU;10;0;16;0;00000;2;1643;01;FILTRO GASOIL JOHN DEERE;09;000484
03;E;01;4735-504850;24/08/2009;09;001153;1;0;63,37778;63,38;0;EU;10;0;16;0;00000;3;1643;01;FILTRO AIRE JOHN DEERE;09;000484
03;E;01;4738-B7577;20/08/2009;09;001154;1;4;10,91;10,91;11,40571;EU;0;0;16;0;214;1;1649;01;FILTRO ACEITE;09;000467
03;E;01;4738-BD7154;20/08/2009;09;001154;1;4;28,89;28,89;28,39453;EU;0;0;16;0;214;2;1649;01;FILTRO ACEITE MOTOR 600-211-1340;09;000467
03;E;01;4738-BF7632;20/08/2009;09;001154;1;6;6,9;6,9;6,87024;EU;0;0;16;0;214;3;1649;01;FILTRO GASOIL         1R0751;09;000467
03;E;01;4738-BF7653;20/08/2009;09;001154;2;5;5,7;5,7;5,6341;EU;0;0;16;0;214;4;1649;01;FILTRO GASOIL     8193841;09;000467
03;E;01;4738-BF7677D;20/08/2009;09;001154;1;4;15,25;15,25;15,18678;EU;0;0;16;0;214;5;1649;01;FILTRO GASOIL   1454501;09;000467
03;E;01;4738-BF988;20/08/2009;09;001154;2;14;2,68;2,68;2,68014;EU;0;0;16;0;214;6;1649;01;FILTRO GASOIL     466987   /   4937-01181917;09;000467
03;E;01;4738-BW5141;20/08/2009;09;001154;1;7;9,78;9,78;9,68564;EU;0;0;16;0;214;7;1649;01;FILTRO AGUA                20532237;09;000467
03;E;01;4738-IF5582/1A;20/08/2009;09;001154;1;2;3,61;3,61;3,205;EU;0;0;16;0;214;8;1649;01;FILTRO GASOIL;09;000467
03;E;01;4738-PA2798;20/08/2009;09;001154;2;15;4,43;4,43;4,45689;EU;0;0;16;0;214;9;1650;01;FILTRO RESPIRADERO   11172907;09;000467
03;E;01;4738-RS3506;20/08/2009;09;001154;2;5;29,98;29,98;27,5816;EU;0;0;16;0;214;10;1650;01;FILTRO AIRE 1º            6I2503;09;000467
03;E;01;4738-RS3508;20/08/2009;09;001154;2;2;33,91;33,91;33,91;EU;0;0;16;0;214;11;1650;01;FILTRO AIRE 1º            6I0273;09;000467
03;E;01;4738-RS3544;20/08/2009;09;001154;1;2;13,46;13,46;14,42375;EU;0;0;16;0;214;12;1650;01;FILTRO AIRE 1º;09;000467
03;E;01;4738-BF7587;20/08/2009;09;001154;1;6;7,38;7,38;6,52955;EU;0;0;16;0;214;13;1650;01;FILTRO GASOIL      1R0749;09;000467
03;E;01;4738-BF7624;20/08/2009;09;001154;3;3;6,1;6,1;6,1;EU;0;0;16;0;214;14;1650;01;FILTRO GASOIL;09;000467
03;E;01;4738-BF7624;20/08/2009;09;001155;3;6;4,58;4,58;5,34;EU;0;0;16;0;214;1;1652;01;FILTRO GASOIL;09;000462
03;E;01;4738-IA6002;20/08/2009;09;001155;5;9;18;18;17,42222;EU;0;0;16;0;214;2;1652;01;FILTRO AIRE AC.   11703979    PA5310;09;000462
03;E;01;4738-PA3777;20/08/2009;09;001155;1;1;24,37;24,37;24,37;EU;0;0;16;0;214;3;1652;01;FILTRO A/A;09;000462
03;E;01;4738-IO0112E;20/08/2009;09;001155;3;3;3,10667;3,107;3,10667;EU;0;0;16;0;214;4;1652;01;FILTRO ACEITE;09;000462
03;E;01;4738-BF1257;20/08/2009;09;001155;2;2;7,31;7,31;7,31;EU;0;0;16;0;214;5;1652;01;FILTRO COMBUSTIBLE;09;000462
03;E;01;CA0040952;14/07/2009;09;000908;1;1;92,63636;92,63;50,95;EU;45;0;16;0;5;2;1111;01;FILTRO TRANS.;;
03;E;01;42N-62-15470;14/07/2009;09;000908;1;1;124,25455;124,25;68,34;EU;45;0;16;0;5;3;1111;01;FILTRO KOMATSU;;
03;E;01;EA504074043;14/07/2009;09;000908;1;1;21,30909;21,31;11,72;EU;45;0;16;0;5;4;1111;01;FILTRO ACEITE;;
03;E;01;203-01-K1280;14/07/2009;09;000908;1;1;10,92727;10,93;6,01;EU;45;0;16;0;5;5;1111;01;FILTRO GASOIL;;
03;E;01;848101144;14/07/2009;09;000908;1;1;25,49091;25,49;14,02;EU;45;0;16;0;5;6;1111;01;FILTRO AIRE;;
03;E;01;848101145;14/07/2009;09;000908;1;1;19,18182;19,19;10,55;EU;45;0;16;0;5;7;1111;01;FILTRO AIRE;;
03;E;01;4903-C131277;24/08/2009;09;001156;1;1;12,11;12,11;12,11;EU;0;0;16;0;221;1;0918;01;REGULADOR LUCAS;09;000485
03;E;01;4903-020346;24/08/2009;09;001156;2;5;2,28125;2,28;1,69859;EU;20;0;16;0;221;2;0918;01;RELEX CONMUTADOR 12V 87A;09;000485
03;E;01;4903-119711090;24/08/2009;09;001156;1;1;24,78333;24,79;14,87;EU;40;0;16;0;221;3;0918;01;REGULADOR ALTERNADOR 12V;09;000485
03;E;01;4903-017;24/08/2009;09;001157;1;-3;45,1;45,1;0;EU;0;0;16;0;221;1;0923;01;BATERIA 90 AH +D;09;000486
03;E;01;ND499000-4441;24/08/2009;09;001158;1;1;607,20253;607,2;479,69;EU;21;0;16;0;5;1;1109;01;SENSOR PRESION COMMON RAIL;09;000482
03;E;01;42N-02-11133;24/08/2009;09;001159;1;1;52,58333;52,58;37,86;EU;28;0;16;0;5;1;1113;01;MANGUITO F. AIRE A TURBO;09;000478
03;E;01;1188182;24/08/2009;09;001160;1;1;124,12;124,12;124,12;EU;0;0;16;;3;1;1256;01;SOLENOIDE TRANS. 980G;09;000479
03;E;01;1251302;24/08/2009;09;001161;1;1;99,59;99,59;99,59;EU;0;0;16;0;3;1;1258;01;RELE 98OG;09;000479
03;E;01;1107887;24/08/2009;09;001161;1;1;149,19;149,19;149,19;EU;0;0;16;;3;2;1258;01;LLAVE DE ARRANQUE;09;000479
03;E;01;1852-3801;01/06/2009;09;000665;1;1;114,38;114,37;57,19;EU;50;0;16;0;99998;25;1618;01;CONST. LATIGUILLO 960 MM  1" 4SP;;
03;E;01;1852-3802;01/06/2009;09;000665;1;1;51,38;51,37;25,69;EU;50;0;16;0;99998;26;1618;01;CONST. LATIGUILLO 4850 MM 3/8" TERMOPLASTICA;;
03;E;01;6745-11-3101;25/08/2009;09;001162;3;3;582,89873;582,9;460,49;EU;21;0;16;0;5;1;0842;01;INYECTORES;09;000487
03;E;01;4928-3831236;21/08/2009;09;001163;5;11;9,38;9,38;7,8155;EU;20;0;16;0;310;1;0939;01;FILTRO ACEITE MOTOR  B236;09;000469
03;E;01;4928-20532237;21/08/2009;09;001163;3;8;35,25833;35,26;26,72493;EU;20;0;16;0;310;2;0939;01;FILTRO AGUA         BW5141;09;000469
03;E;01;4928-11026936;21/08/2009;09;001163;1;1;84,5875;84,59;67,67;EU;20;0;16;0;310;3;0939;01;FILTRO HIDRAULICO   PT8433MPG;09;000469
03;E;01;4928-11172907;21/08/2009;09;001163;10;26;17,08;17,08;12,64158;EU;20;0;16;0;310;4;0939;01;FILTRO RESPIRADERO     PA2798;09;000469
03;E;01;4900-914004005;18/08/2009;09;001164;1;1;238;238;178,5;EU;25;0;16;0;314;1;1056;01;DEPRESOR CAMIONETA FORD TRANSIT;09;000452
03;E;01;4900-728;13/08/2009;09;001165;1;1;180;180;180;EU;0;0;16;0;205;1;1120;01;EMBIBINADO DE MOTOR BOMBA JOKEY;;
03;E;01;4900-729;13/08/2009;09;001165;1;1;23,53333;23,54;14,12;EU;40;0;16;0;205;2;1120;01;RODAMIENTO PARA BOMBA JOKEY;;
03;E;01;1852-3803;20/08/2009;09;001166;1;1;13,65;13,65;13,65;EU;0;0;16;0;106;1;1247;01;CONS. LATIGUILLO A 2000 MM.;;
03;E;01;6V2910;25/08/2009;09;001167;1;1;135,04;135,04;101,28;EU;25;0;0;0;325;1;1527;01;JUEGO JUNTAS CULATA;09;000470
03;E;01;2429537;21/08/2009;09;001168;6;12;17,49667;17,496;20,20903;EU;0;0;0;0;325;1;1537;01;JUNTA BALANCINES;09;000501
03;E;01;5P5678;21/08/2009;09;001168;6;10;3,91;3,91;5,72344;EU;0;0;0;0;325;2;1537;01;JUNTA TAPA BALANCINES 3406-3412;09;000501
03;E;01;1S4295;21/08/2009;09;001168;4;2;3,89;3,89;3,89;EU;0;0;0;0;325;3;1537;01;JUNTA;09;000501
03;E;01;1262702;21/08/2009;09;001168;4;4;1,93;1,93;1,93;EU;0;0;0;0;325;4;1537;01;JUNTA;09;000501
03;E;01;1262704;21/08/2009;09;001168;4;4;1,93;1,93;1,93;EU;0;0;0;0;325;5;1537;01;JUNTA;09;000501
03;E;01;1142687;21/08/2009;09;001168;4;4;1,27;1,27;1,27;EU;0;0;0;0;325;6;1537;01;TORICA;09;000501
03;E;01;1299452;21/08/2009;09;001168;6;19;1,34;1,34;2,723;EU;0;0;0;0;325;7;1537;01;JUNTA ESCAPE 3400;09;000501
03;E;01;2N2766;21/08/2009;09;001168;24;32;1,19;1,19;1,14083;EU;0;0;0;0;325;8;1537;01;TUERCA DE ESCAPE;09;000501
03;E;01;4S6137;21/08/2009;09;001168;2;-9;2,87;2,87;0;EU;0;0;0;0;325;9;1537;01;ESPARRAGOS  ESCAPE 980       PASA 6V5699;09;000501
03;E;01;1061792;21/08/2009;09;001168;24;23;4,02;4,02;4,02;EU;0;0;0;0;325;10;1537;01;ESPARRAGO;09;000501
03;E;01;1083612;21/08/2009;09;001168;11;8;6,23;6,23;6,23;EU;0;0;0;0;325;11;1537;01;ESPACIADOR ESCAPE 980;09;000501
03;E;01;2S3770;21/08/2009;09;001168;1;1;4,43;4,43;4,43;EU;0;0;0;0;325;12;1537;01;SEPARADOR COLECTOR ESCAPE;09;000501
03;E;01;EA504270933;25/08/2009;09;001169;1;1;43,77778;43,78;31,52;EU;28;0;16;0;5;1;1556;01;TERMOSTATO;09;000483
03;E;01;4738-B7299;25/08/2009;09;001170;2;2;11,66;11,66;11,66;EU;0;0;16;0;214;1;1557;01;FILTRO ACEITE MOTOR;09;000492
03;E;01;4738-RS3514;25/08/2009;09;001170;2;2;43,64;43,64;43,64;EU;0;0;16;0;214;2;1557;01;FILTRO AIRE;09;000492
03;E;01;4738-RS3515;25/08/2009;09;001170;2;2;35;35;35;EU;0;0;16;0;214;3;1557;01;FILTRO AIRE;09;000492
03;E;01;4933-904/09400;26/08/2009;09;001172;1;1;6,75;6,75;6,75;EU;0;0;16;0;85;1;1627;01;EMPAQUETADURA PISTON;;
03;E;01;99999-99330;20/08/2009;09;001173;2;9;63,00714;63,01;41,65578;EU;30;0;16;0;5;1;1630;01;ACEITE MOTOR EO15W40 (20 L.);09;000465
03;E;01;99999-99328;20/08/2009;09;001173;4;6;53,77143;53,77;36,74333;EU;30;0;16;0;5;2;1630;01;ACEITE TRANSMISION TO10 (20 L.);09;000465
03;E;01;99999-99329;20/08/2009;09;001173;2;7;51,65;51,65;35,85639;EU;30;0;16;0;5;3;1630;01;ACEITE TRANS. TO30 (20 L.)  PASE 99322;09;000465
03;E;01;99999-99324;20/08/2009;09;001173;6;10;76,00952;76,01;51,68653;EU;30;0;16;0;5;4;1630;01;ACEITE EJES AX80  (20 L.);09;000465
03;E;01;KC05;20/08/2009;09;001173;4;28;74,55;74,55;17,83881;EU;30;0;16;0;5;5;1630;01;REFRIGERANTE;09;000465
03;E;01;99999-99327;20/08/2009;09;001173;1;4;47,52857;47,53;31,4875;EU;30;0;16;0;5;6;1630;01;ACEITE TRANSMISION EO30DH (20 L.);09;000465
03;E;01;99999-99326;20/08/2009;09;001173;2;7;50,32857;50,33;34,19546;EU;30;0;16;0;5;7;1630;01;ACEITE HIDRAULICO HO46-HM (20 L.);09;000465
03;E;01;600-211-1340;20/08/2009;09;001174;2;6;71,12857;71,13;47,41933;EU;30;0;16;0;5;1;1640;01;FILTRO AC. MOTOR;09;000464
03;E;01;207-60-71182;20/08/2009;09;001174;1;2;125,31429;125,31;84,585;EU;30;0;16;0;5;2;1640;01;FILTRO;09;000464
03;E;01;600-311-7111;20/08/2009;09;001174;1;2;23,08571;23,09;17,2;EU;30;0;16;0;5;3;1640;01;FILTRO GASOIL KOMATSU (600-311-7132);09;000464
03;E;01;600-319-4540;20/08/2009;09;001174;1;2;137,91429;137,91;93,09;EU;30;0;16;0;5;4;1640;01;FILTRO ELEMENTO KOMATSU  VIENE DE 600-311-451;09;000464
03;E;01;714-07-28712;20/08/2009;09;001174;1;3;67,15714;67,15;47,38111;EU;30;0;16;0;5;5;1640;01;FILTRO TRANSMISION;09;000464
03;E;01;56D15-19311;20/08/2009;09;001174;1;2;101,14286;101,1465;85,975;EU;30;0;16;0;5;6;1640;01;FILTRO COLADOR KOMATSU       56D-15-19310;09;000464
03;E;01;600-319-3550;20/08/2009;09;001174;2;3;65,90714;65,91;45,80583;EU;30;0;16;0;5;7;1640;01;CARTUCHO  VIENE DE 600-311-3550;09;000464
03;E;01;600-411-1151;20/08/2009;09;001174;2;4;17,97143;17,97;12,633;EU;30;0;16;0;5;8;1640;01;FILTRO AGUA KOMATSU D57S;09;000464
03;E;01;426-07-32441;20/08/2009;09;001174;2;6;103,6;103,6;69,06667;EU;30;0;16;0;5;9;1640;01;FILTRO A/A;09;000464
03;E;01;600-311-7111;20/08/2009;09;001174;1;3;23,08571;23,09;16,85333;EU;30;0;16;0;5;10;1640;01;FILTRO GASOIL KOMATSU (600-311-7132);09;000464
03;E;01;6736-51-5142;20/08/2009;09;001174;2;7;28,02143;28,02;18,61429;EU;30;0;16;0;5;11;1640;01;CARTUCHO FILTRANTE;09;000464
03;E;01;17M-911-3530;20/08/2009;09;001174;2;6;47,15;47,15;32,90055;EU;30;0;16;0;5;12;1640;01;FILTRO A/A KOMATSU;09;000464
03;E;01;20Y-979-6261;20/08/2009;09;001174;1;6;39,08571;39,09;25,735;EU;30;0;16;0;5;13;1640;01;FILTRO PARTICULAS;09;000464
03;E;01;EMBALAJES;25/08/2009;09;001170;1;0;1,81;1,81;0;EU;0;0;16;0;214;4;1557;01;EMBALAJES;;
03;E;01;4738-IA4609;25/08/2009;09;001175;1;2;44,4;44,4;43,76;EU;0;0;16;0;214;1;1647;01;FILTRO CABINA;09;000492
03;E;01;4738-B76;25/08/2009;09;001175;24;49;6,02;6,02;5,26676;EU;0;0;16;0;214;2;1647;01;FILTRO ACEITE MOTOR     466634;09;000492
03;E;01;4738-BF7632;25/08/2009;09;001175;5;7;7,96;7,96;7,64864;EU;0;0;16;0;214;3;1647;01;FILTRO GASOIL         1R0751;09;000492
03;E;01;4738-RS3510;25/08/2009;09;001175;4;9;37,52;37,52;29,13582;EU;0;0;16;0;214;4;1647;01;FILTRO AIRE 1º            6I2505;09;000492
03;E;01;4929-3328948;25/08/2009;09;001176;6;6;6,6;6,6;4,29;EU;35;0;16;0;272;1;1705;01;JUNTA ESCAPE;09;000488
03;E;01;1R0751;26/08/2009;09;001177;1;2;20,14;20,14;18,57222;EU;0;0;16;0;3;1;0912;01;FILTRO GAS-OIL       BF7632;09;000502
03;E;01;ND095420-0140;26/08/2009;09;001178;1;1;1035,87342;1035,87;818,34;EU;21;0;16;0;5;1;1246;01;LIMITADORA;09;000496
03;E;01;07145-00100;26/08/2009;09;001179;4;4;19,86076;19,86;15,69;EU;21;0;16;0;5;1;1250;01;RETEN POLVO (KIT)  VIENE DE 855661318;09;000495
03;E;01;707-44-16180;26/08/2009;09;001179;1;1;142,8481;142,85;112,85;EU;21;0;16;0;5;2;1250;01;SEGMENTO PISTON (KIT);09;000495
03;E;01;07063-01210;26/08/2009;09;001179;1;1;28,50633;28,5;22,52;EU;21;0;16;0;5;3;1250;01;FILTRO HIDRAULICO;09;000495
03;E;01;198-63-94170;26/08/2009;09;001179;1;1;24,63291;24,63;19,46;EU;21;0;16;0;5;4;1250;01;RETEN POLVO;09;000495
03;E;01;707-51-11110;26/08/2009;09;001179;1;1;47,07595;47,08;37,19;EU;21;0;16;0;5;5;1250;01;EMPAQUETADURA;09;000495
03;E;01;07000-05155E;26/08/2009;09;001179;2;2;1,70253;1,7;1,345;EU;21;0;16;0;5;6;1250;01;ANILLO;09;000495
03;E;01;707-35-91650;26/08/2009;09;001179;2;2;26,32911;26,33;20,8;EU;21;0;16;0;5;7;1250;01;ANILLO;09;000495
03;E;01;707-71-11150;26/08/2009;09;001179;1;1;213,87342;213,87;168,96;EU;21;0;16;0;5;8;1251;01;ANILLO;09;000495
03;E;01;07156-01620;26/08/2009;09;001179;2;2;42;42;33,18;EU;21;0;16;0;5;9;1251;01;ANILLO DESGASTE FIBRA PISTON;09;000495
03;E;01;07000-13035;26/08/2009;09;001179;2;2;0,70886;0,71;0,56;EU;21;0;16;0;5;10;1251;01;JUNTAS TORICAS (KIT);09;000495
03;E;01;07000-13032;26/08/2009;09;001179;2;2;1,13924;1,14;0,9;EU;21;0;16;0;5;11;1251;01;TORICA;09;000495
03;E;01;4903-F-402;07/08/2009;09;001180;5;5;0,98;0,98;0,784;EU;20;0;16;;221;1;1621;01; PINZA 10 A (1 JUEGO);09;000509
03;E;01;7N0944;21/08/2009;09;001181;6;5;1,62;1,62;1,215;EU;25;0;0;0;325;1;1641;01;JUNTA TERMOSTATO;09;000470
03;E;01;5S6051;21/08/2009;09;001181;3;2;0,66222;0,66;0,49667;EU;25;0;0;0;325;2;1641;01;JUNTA;09;000470
03;E;01;4H7869;21/08/2009;09;001181;5;8;1,4;1,4;1,09375;EU;20;0;0;0;325;3;1641;01;JUNTA MOTOR ARRANQUE;09;000470
03;E;01;6N7174;21/08/2009;09;001181;24;60;0,76979;0,77;0,40506;EU;20;0;0;0;325;4;1641;01;RETEN VALVULA;09;000470
03;E;01;1386744;21/08/2009;09;001181;2;2;154,8125;154,81;123,85;EU;20;0;0;0;325;5;1641;01;JUEGO REPARACION BOMBA AGUA 3406E;09;000470
03;E;01;4W4794;21/08/2009;09;001181;2;5;18,1375;18,14;19,922;EU;20;0;0;0;325;6;1641;01;TERMOSTATO     PASA 2485513;09;000470
03;E;01;4907-CAA;14/08/2009;09;001182;1;1;90;90;90;EU;0;0;16;0;13;1;1729;01;CARGA AIRE AC ESP. CON TINTA;;
03;E;01;4907-ACEITE;14/08/2009;09;001182;1;1;9;9;9;EU;0;0;16;0;13;2;1729;01;ACEITE COMPRERSOR CARGA;;
03;E;01;4907-TORICA AC;14/08/2009;09;001182;2;19;1,8;1,8;1,8;EU;0;0;16;0;13;3;1729;01;TORICA AC;;
03;E;01;1R0751;26/08/2009;09;001183;1;2;20,14;20,14;19,35611;EU;0;0;16;0;3;1;1735;01;FILTRO GAS-OIL       BF7632;09;000503
03;E;01;RP345F02;26/08/2009;09;001184;200;200;2,075;2,075;2,075;EU;0;0;16;0;218;1;1740;01;ACEITE HIDRAULICO IGNIFUGO;09;000500
03;E;01;4907-CAA;18/08/2009;09;001185;1;1;90;90;90;EU;0;0;16;0;13;1;0752;01;CARGA AIRE AC ESP. CON TINTA;;
03;E;01;4907-ACEITE;18/08/2009;09;001185;1;1;9;9;9;EU;0;0;16;0;13;2;0752;01;ACEITE COMPRERSOR CARGA;;
03;E;01;1251302-U;01/06/2009;09;000665;1;1;0,1;0,1;0,05;EU;50;0;16;0;99998;27;1618;01;INTERRUPTOR;;
03;E;01;1107887-U;01/06/2009;09;000665;1;1;0,02;0,01;0,01;EU;50;0;16;0;99998;28;1618;01;LLAVE INTERRUPTOR;;
03;E;01;1852-3804;01/06/2009;09;000665;1;1;113,52;113,52;56,76;EU;50;0;16;0;99998;29;1618;01;CONST. LATIGUILLO R12 1" A 1900MM;;
03;E;01;1852-3805;01/06/2009;09;000665;1;1;17,48;17,48;8,74;EU;50;0;16;0;99998;30;1618;01;CONS. LATIGUILLO 5/8" 405 MM;;
03;E;01;1852-3806;01/06/2009;09;000665;1;1;2,96;2,96;1,48;EU;50;0;16;0;99998;31;1618;01;EMBOQUILLADO 3/8;;
03;E;01;4921-74;21/08/2009;09;001186;1;1;60;60;48;EU;20;0;16;;247;1;1110;01;LIMPIEZA Y REPARACION DE CONDESADOR;;
03;E;01;6240-11-5820;27/08/2009;09;001187;6;6;34,48945;34,49;27,24667;EU;21;0;16;0;5;1;1230;01;JUNTA COLECTOR ESCAPE;09;000507
03;E;01;6162-63-1515;27/08/2009;09;001187;1;1;241,29114;241,29;190,62;EU;21;0;16;0;5;2;1230;01;JUNTA;09;000507
03;E;01;06340-06305;27/08/2009;09;001187;1;1;16,98734;16,99;13,42;EU;21;0;16;0;5;3;1230;01;RODAMIENTO;09;000507
03;E;01;6240-61-1470;27/08/2009;09;001187;1;1;31,93671;31,94;25,23;EU;21;0;16;0;5;4;1230;01;ESPACIADOR;09;000507
03;E;01;6240-61-1440;27/08/2009;09;001187;1;1;33,08861;33,09;26,14;EU;21;0;16;0;5;5;1230;01;ANILLO;09;000507
03;E;01;07012-D0022;27/08/2009;09;001187;1;1;12,72152;12,72;10,05;EU;21;0;16;0;5;6;1230;01;JUNTA;09;000507
03;E;01;6240-61-1312;27/08/2009;09;001187;1;1;271,58228;271,58;214,55;EU;21;0;16;0;5;7;1230;01;EJE;09;000507
03;E;01;07000-G2140;27/08/2009;09;001187;1;1;16,68354;16,68;13,18;EU;21;0;16;0;5;8;1230;01;TORICA;09;000507
03;E;01;07000-72095;27/08/2009;09;001187;1;1;18,77215;18,77;14,83;EU;21;0;16;;5;9;1230;01;TORICA;09;000507
